,id,overview,original_title,release_date,popularity,vote_average,vote_count
6094,9399,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",Lionheart,1990-06-07,54.896,6.5,905
6095,8194,"Dito Montiel, a successful author, receives a call from his long-suffering mother, asking him to return home and visit his ailing father. Dito recalls his childhood growing up in a violent neighborhood in Queens, N.Y., with friends Antonio, Giuseppe, Nerf and Mike.",A Guide to Recognizing Your Saints,2006-09-29,14.824,6.5,269
6096,1990,"A teenage skateboarder becomes suspected of being connected with a security guard who suffered a brutal death in a skate park called ""Paranoid Park"".",Paranoid Park,2007-07-12,8.673,6.5,472
6097,193,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,Star Trek: Generations,1994-11-18,14.758,6.5,1158
6098,610253,"The nightmare isn't over as unstoppable killer Michael Myers escapes from Laurie Strode's trap to continue his ritual bloodbath. Injured and taken to the hospital, Laurie fights through the pain as she inspires residents of Haddonfield, to rise up against Myers. Taking matters into their own hands, the Strode women and other survivors form a vigilante mob to hunt down Michael and end his reign of terror once and for all.",Halloween Kills,2021-10-14,48.0,6.5,2311
6099,36586,"A rare mutation has occurred within the vampire community - The Reaper. A vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans, transforming victims who are unlucky enough to survive into Reapers themselves. Blade is asked by the Vampire Nation for his help in preventing a nightmare plague that would wipe out both humans and vampires.",Blade II,2002-03-22,35.79,6.5,4254
6100,15070,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",Undisputed,2002-07-17,35.053,6.5,628
6101,5680,"When her great aunt dies, famed horror hostess Elvira heads for the uptight new England town of Falwell to claim her inheritance of a haunted house, a witch's cookbook and a punk rock poodle. But once the stuffy locals get an eyeful of the scream queen's ample assets, all hell busts out & breaks loose.","Elvira, Mistress of the Dark",1988-09-30,17.458,6.5,434
6102,316000,An exploration of the life and music of Miles Davis.,Miles Ahead,2016-01-22,8.12,6.5,203
6103,157847,The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.,Joe,2013-05-16,10.112,6.5,845
6104,101669,Crazed members of a sadistic family return to their childhood home to terrorize the new owners.,Mother's Day,2010-09-23,13.239,6.5,364
6105,30689,"Roberto, a drummer in a rock band, keeps receiving weird phone calls and being followed by a mysterious man. One night he manages to catch up with his persecutor and tries to get him to talk but in the ensuing struggle he accidentally stabs him. He runs away, but he understands his troubles have just begun when the following day he receives an envelope with photos of him killing the man. Someone is killing all his friends and trying to frame him for the murders.",4 mosche di velluto grigio,1971-12-17,7.99,6.5,316
6106,302,"A British crime novelist travels to her publisher's upmarket summer house in Southern France to seek solitude in order to work on her next book. However, the unexpected arrival of the publisher's daughter induces complications and a subsequent crime.",Swimming Pool,2003-05-21,15.443,6.5,609
6107,628914,"Bored and frustrated suburban homemaker Connie and her best pal JoJo, a vlogger with dreams, turn a hobby into a multi-million-dollar counterfeit coupon caper. After firing off a letter to the conglomerate behind a box of cereal gone stale, and receiving an apology along with dozens of freebies, the duo hatch an illegal coupon club scheme that scams millions from mega-corporations and delivers deals to legions of fellow coupon clippers. On the trail to total coupon dominance, a hapless Loss Prevention Officer from the local supermarket chain joins forces with a determined U.S. Postal Inspector in hot pursuit of these newly minted “Queenpins” of pink collar crime.",Queenpins,2021-08-26,21.643,6.5,307
6108,73567,A cop who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer in exchange for a tumble with the young man's virginal sister.,Killer Joe,2011-09-10,10.624,6.5,1250
6109,15655,"Winnie the Pooh, Piglet, Owl, Kanga, Roo, and Rabbit are preparing a suitable winter home for Eeyore, the perennially dejected donkey, but Tigger's continual bouncing interrupts their efforts. Rabbit suggests that Tigger go find others of his kind to bounce with, but Tigger thinks ""the most wonderful thing about tiggers is"" he's ""the only one!"" Just in case though, the joyously jouncy feline sets out to see if he can find relatives.",The Tigger Movie,2000-02-11,22.067,6.5,506
6110,924482,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way.",The Ledge,2022-02-18,82.688,6.5,269
6111,536176,Political strategist Dominic Cummings leads a popular but controversial campaign to convince British voters to leave the European Union from 2015 up until the present day.,Brexit: The Uncivil War,2019-01-19,6.819,6.5,266
6112,270946,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",Penguins of Madagascar,2014-11-22,79.105,6.5,3747
6113,203793,"A band of determined Russian soldiers fight to hold a strategic building in their devastated city against a ruthless German army, and in the process become deeply connected to a Russian woman who has been living there.",Сталинград,2013-10-09,0.731,6.5,302
6114,177271,"Joker teams up with Lex Luthor to destroy the world one brick at a time. It's up to Batman, Superman and the rest of the Justice League to stop them.",Lego Batman: The Movie - DC Super Heroes Unite,2013-05-21,3.567,6.5,231
6115,37269,"Jennifer and Vince, virtual strangers, find themselves strapped for cash and decide to stage a fake engagement and wedding just for the gifts",My Fake Fiance,2009-04-19,10.348,6.5,234
6116,33408,A precocious and obsessive teenager develops a crush on a naive writer with harrowing consequences.,The Crush,1993-04-02,20.987,6.5,427
6117,14510,"A group of scientists have developed the Resonator, a machine which allows whoever is within range to see beyond normal perceptible reality. But when the experiment succeeds, they are immediately attacked by terrible life forms.",From Beyond,1986-10-24,17.56,6.5,446
6118,389868,"In this animated prequel to ""Train to Busan,"" a group of survivors deals with a zombie pandemic that unleashes itself in downtown Seoul.",서울역,2016-08-17,11.335,6.5,383
6119,258099,"Ted Morgan has been treading water for most of his life. After his wife leaves him, Ted realizes he has nothing left to live for.  Summoning the courage for one last act, Ted decides to go home and face the people he feels are responsible for creating the shell of a person he has become.  But life is tricky.  The more determined Ted is to confront his demons, to get closure, and to withdraw from his family, the more Ted is yanked into the chaos of their lives. So, when Ted Morgan decides to kill himself, he finds a reason to live.",Just Before I Go,2015-04-24,6.871,6.5,286
